model,well_id,rmse,mae,n_rows,fold
Linear Regression,8c167025,114.98003059633959,113.63845422572683,7113,4
Linear Regression,8c8348e8,103.64153451777253,97.20634551804291,5581,2
Linear Regression,8cc21f01,131.4171882541532,131.02824660454192,5806,4
Linear Regression,8cc800b3,99.00034072406164,94.07012170805062,8091,5
Linear Regression,8d5d46d7,46.62268433623593,46.20566619694245,7282,2
Linear Regression,8d92cb49,190.1118746776545,190.03680675019365,4839,5
Linear Regression,8f201368,20.89674632139321,18.53760059923789,8151,2
Linear Regression,90386ee4,60.38417077059824,59.9126654177611,5304,2
Linear Regression,91abc4c7,135.88315984258583,135.2509301844105,7787,3
Linear Regression,91b301ce,76.1268874758531,73.20129755560086,8512,3
Linear Regression,91db7070,104.26055146229426,102.4280071165838,5646,5
Linear Regression,925a7cd1,111.97036999838706,111.17369823235907,6501,3
Linear Regression,9283ae69,154.63107229360062,154.31066154482247,5118,2
Linear Regression,9298ad5b,27.196850775250283,26.0264177759639,5807,1
Linear Regression,9314ff13,200.83816119008364,199.56389328479295,4494,5
Linear Regression,93209a3d,76.91724330196213,72.95266459810603,6300,1
Linear Regression,939d9c34,364.53200262637654,364.26576500918486,6627,4
Linear Regression,93f5d2e6,49.62537936667499,48.31545545229361,5171,5
Linear Regression,940a48d9,63.99560946187099,62.50775825280011,5627,4
Linear Regression,940e709a,139.47279798875647,139.0193364219268,4989,2
Linear Regression,9426ec1e,17.464702181971756,12.48714788303371,3923,4
Linear Regression,94467f50,11.275519626915534,9.552955605312711,5116,1
Linear Regression,944f36b9,97.36265248704841,96.80870539340887,6035,2
Linear Regression,94d813a4,148.02355501559285,145.92457418610513,6591,5
Linear Regression,95b559e7,19.391800417091833,15.166852805753726,4638,4
Linear Regression,95c8427f,60.07225669952313,57.00729136019152,8051,3
Linear Regression,96936c22,17.29976899775486,15.733445841685707,4997,5
Linear Regression,96ae5806,106.1477267310587,105.72899937349713,11527,5
Linear Regression,96b7eea1,146.86251547152168,146.6275980753398,6078,1
Linear Regression,9719aa04,123.82779395452569,123.43807510699175,6665,1
Linear Regression,974802e7,51.83719083764227,48.29180556907026,7537,3
Linear Regression,97cd5bf9,15.865569314756977,13.049470468478233,5099,1
Linear Regression,98177ced,38.493683092296706,25.55777268857386,6789,5
Linear Regression,9896fc0b,53.82603104548579,52.1368866719471,5109,4
Linear Regression,98bc6f66,63.875265820290934,62.907830474361695,7720,5
Linear Regression,992c99e8,108.24157273064273,107.6262578335382,6740,2
Linear Regression,992ce078,222.82156567568202,222.29164778258902,4661,1
Linear Regression,99529c45,58.313273865313235,55.70307654117032,7591,4
Linear Regression,995ff498,31.616042882881068,31.156830369715927,6127,3
Linear Regression,999daf80,53.281325829779334,50.182538627990084,5439,2
Linear Regression,9a6b0392,91.50956218784538,88.86665684878206,5802,3
Linear Regression,9a8ae0d6,88.49613023568902,88.09067693686895,7835,1
Linear Regression,9a95e33f,110.9656707814037,110.08063082422159,8156,4
Linear Regression,9ab94eeb,29.445096768027874,26.422912571553773,6372,5
Linear Regression,9ad5410a,166.7004826276749,165.16943652042326,5749,1
Linear Regression,9ae248be,37.918800436029336,29.109102166627512,6655,2
Linear Regression,9af1ffd0,140.38115875682624,140.06555326608344,5454,5
Linear Regression,9b5b61c1,48.36167450449532,45.60204658645587,7215,1
Linear Regression,9b9e3b49,93.65512400727133,92.94661013104584,6875,2
Linear Regression,9bd2bba3,26.994784311012637,19.248259962173798,9092,3
Linear Regression,9c211c53,122.83987144956139,121.9149743400336,8842,1
Linear Regression,9c350a6a,159.04029925134205,157.92836594877826,7794,3
Linear Regression,9c8375f7,102.25810851560423,100.77082111379943,5432,2
Linear Regression,9d072e4c,324.91551046349724,324.3444421362267,6798,2
Linear Regression,9d3ec64c,104.50236721507126,102.22401622020075,4937,5
Linear Regression,9d4272e3,118.2567750509828,115.99633324142188,5771,3
Linear Regression,9d5e14d4,49.73228769327956,49.31500728623822,6565,3
Linear Regression,9da441ba,15.838364978940804,11.766331654829763,7283,2
Linear Regression,9dede370,20.543058235786305,13.045627354955526,8057,5
Linear Regression,9def2eb2,140.48968947170815,140.1488432569549,7750,1
Linear Regression,9df1b1f9,77.85566616061661,75.29994531352564,6444,3
Linear Regression,9dfff011,1048.7584701830035,964.0476508053839,6067,1
Linear Regression,9e3e364d,343.0220209092675,342.90968267951666,5809,2
Linear Regression,9efc812e,20.58836926104461,17.869202986726833,6100,2
Linear Regression,9f0c7bae,96.2110970020542,90.37562484433356,4040,5
Linear Regression,9ffce529,128.05101073475967,126.60729060930406,6675,3
Linear Regression,a0383629,132.97315875643415,132.85543329838632,7687,3
Linear Regression,a056d01e,41.83495259740411,40.732831678283475,8292,2
Linear Regression,a08d9e63,43.06789858723099,41.30346624415435,5199,4
Linear Regression,a0b83014,93.64744163846682,92.81109212048656,6873,5
Linear Regression,a0e92ed6,273.55741944509964,273.2590711548804,6446,1
Linear Regression,a15bc102,36.4713392172509,35.024545205360965,5124,1
Linear Regression,a247e7cf,58.92569467420576,58.403243965788356,7237,4
Linear Regression,a2e8e7f6,120.63119944738789,120.04927108716933,5812,2
Linear Regression,a3518960,27.966911897911892,24.8878375704941,6992,4
Linear Regression,a3f71395,52.198461362134246,47.408231658873504,7040,5
Linear Regression,a4719920,219.32137490524428,219.2470400080452,7495,5
Linear Regression,a48640d9,32.180820477047895,26.51110173521798,6586,5
Linear Regression,a4cdbb0f,13.433002616584469,11.119438178403847,6759,1
Linear Regression,a4f989c2,52.166949410121596,51.6657088387659,7024,4
Linear Regression,a5aa7973,172.66347090172863,172.35698677667173,6449,2
Linear Regression,a5e6f7dc,85.87402433314624,82.36613122341116,7331,5
Linear Regression,a612d5a0,59.1458354109994,57.39993798583816,7160,4
Linear Regression,a622ce4d,56.11046863917181,53.11169547524537,8047,4
Linear Regression,a645da9a,118.02229831513479,116.92119252322297,6766,3
Linear Regression,a692b17e,38.48995302385052,37.26649734986316,5409,4
Linear Regression,a6b8ac67,58.720186201518004,53.55546385586127,7017,1
Linear Regression,a6ed2eff,189.07917103874334,188.6522454615171,7054,2
Linear Regression,a6f967fb,89.76295628872379,81.47224076284235,7032,3
Linear Regression,a76db406,107.72817914286183,106.66086549559397,6451,3
Linear Regression,a7744f5b,17.52684129224664,15.850684173210803,6017,5
Linear Regression,a783cc24,32.14990595361714,28.293450415464214,3275,5
Linear Regression,a79fd2e7,187.60116147622196,187.44462158968435,6327,5
Linear Regression,a7fc3e6b,78.33589140905039,76.06717466009734,6378,1
Linear Regression,a85bb86f,32.252191065234804,29.927683262617062,5100,5
Linear Regression,a85e4bc3,148.76812126817137,144.34790448567432,5993,2
Linear Regression,a87433c9,144.76571484021673,144.2386368035231,7460,5
Linear Regression,a8ed028a,58.29809694902126,54.108452315759784,7310,3
Linear Regression,a959858c,141.00053436089385,139.8874430919284,5770,4
Linear Regression,a9c9b150,112.81378805527663,112.68791820145182,5826,4
Linear Regression,aa95015b,28.4640003493944,27.50161402240163,5761,3
Linear Regression,aaaf3c03,321.3694834379307,320.4308076799493,4728,5
Linear Regression,aaeffccb,39.92882618564633,34.72200809017982,4586,3
Linear Regression,ab112491,208.1501000151517,207.5697849294368,7178,2
Linear Regression,ab18d3fc,21.48700658803466,20.41222564783117,7337,3
Linear Regression,ab3ced07,110.99645593648553,110.60102246388844,6008,1
Linear Regression,ab6fe95d,49.65439782457662,44.510452220922325,7424,3
Linear Regression,ab94878e,63.89705567365464,61.96487462673855,7652,4
Linear Regression,abf460d2,35.38347904410416,34.29580172896107,4763,3
Linear Regression,ac6f01d5,107.96736675190228,106.5374700459741,6729,4
Linear Regression,ad2133a8,126.3714827158235,125.31550044302644,7187,2
Linear Regression,add9c322,83.67421078673037,83.11897899789288,5519,4
Linear Regression,ae069086,103.94500948339478,103.00772872700088,6741,5
Linear Regression,ae0784a8,72.71204483291916,71.64076667657275,9171,3
Linear Regression,ae35f33a,20.91774391515322,19.340401306859437,6469,5
Linear Regression,ae8959c3,46.158664177446205,38.88172896669105,6645,2
Linear Regression,aed44918,73.54370955855423,66.65460985734282,4020,5
Linear Regression,aee6393a,20.674082620202554,19.14802127717816,7146,5
Linear Regression,af7a59ce,73.25697936859339,73.04623585669528,4330,5
Linear Regression,aff4e561,54.398140894535054,50.3737932254392,7723,3
Linear Regression,b04b58a3,41.273957468964724,35.82512569283871,5229,5
Linear Regression,b0d42b0d,131.97243828648965,131.52357595981385,6357,1
Linear Regression,b0f53bf4,182.02985109558884,180.95402697366924,4202,3
Linear Regression,b19b0395,98.63502132241796,97.61503382549718,7196,3
Linear Regression,b1efb8a4,73.16482389870905,72.43800939383026,7562,3
Linear Regression,b32902c0,81.63805946980709,80.87233422351834,5737,2
Linear Regression,b32e4903,8.103978339876686,5.720362642831994,7420,3
Linear Regression,b3388334,92.94779396763941,92.49417812795315,7807,4
Linear Regression,b37fd114,130.00477559454413,129.44678124750806,9786,4
Linear Regression,b38e3116,97.62317933035952,96.83152456447458,7954,1
Linear Regression,b4d8dd4f,16.575787150301412,11.87317784095661,5909,3
Linear Regression,b4f37e6e,74.63165441728354,73.4330811580626,4499,4
Linear Regression,b56bc0aa,63.41676282766859,61.586717302982215,7431,4
Linear Regression,b585b4fa,10.29364310551956,6.839597305992069,5999,3
Linear Regression,b5aa9634,76.40490552826236,74.04177184285179,8747,5
Linear Regression,b7974e66,14.050265165860928,11.165353537768397,7170,4
Linear Regression,b7cdcecb,16.77980188688659,13.552173738468753,7620,2
Linear Regression,b7fea9ef,33.24547035618092,29.65670345628305,5575,5
Linear Regression,b85f7b06,342.4494154859074,342.10983704872837,5453,4
Linear Regression,b881d27e,52.00988463757359,51.37897798999025,5442,3
Linear Regression,b8c49c1a,76.01320322773724,74.64575614270393,6254,2
Linear Regression,b95e7121,31.162893229564006,24.427003749587293,7492,3
Linear Regression,b977be4a,63.66113128289932,58.96171741344752,7495,2
Linear Regression,ba48188d,17.749546119077614,12.854190278390405,5534,3
Linear Regression,bb2cdd83,14.071288937121798,9.972250957893714,5665,3
Linear Regression,bb337fa0,38.18779151537248,37.208638161116944,8216,1
Linear Regression,bb682ebd,154.07512883430095,153.9204415731865,5931,2
Linear Regression,bc4381e2,22.60550167243197,20.353136075519746,6885,2
Linear Regression,bcebcc5f,59.716429712842505,58.70468087923696,7889,3
Linear Regression,bd2c2f34,53.23730227252171,49.82997449232851,11621,4
Linear Regression,bd4ae5da,107.60001563973466,107.00617842094543,6905,4
Linear Regression,bd6f0e19,33.745049820056316,32.912608971916214,6979,3
Linear Regression,bd8f847e,32.78039584860571,28.90450112168476,6161,2
Linear Regression,be063506,210.2204703787517,209.8356921367071,6539,5
Linear Regression,be35c8f2,111.23096845687141,109.37091934012295,5898,2
Linear Regression,be83e781,57.545638845541454,57.240235380125156,4776,2
Linear Regression,beda8696,42.146079247047794,37.50116731720403,7868,1
Linear Regression,bf39bc20,56.20066848589454,54.73482698830536,5047,5
Linear Regression,bf70b410,56.74317850539577,50.44300167694414,8000,3
Linear Regression,bffe3082,282.6789867615817,282.25517030195925,7186,5
Linear Regression,c03b9305,36.084729882126545,32.59265759049545,6067,5
Linear Regression,c03d4aed,44.07020361941299,39.90686539991746,6375,2
Linear Regression,c03fba65,13.180826374946106,11.41653963585709,5669,4
Linear Regression,c07fd0cd,24.527100992617644,21.640382551041558,6035,4
Linear Regression,c1708b88,26.039811461377848,20.321788397585326,7960,5
Linear Regression,c1d046f4,62.838498477568045,62.646481304744704,6917,2
Linear Regression,c2717d4f,223.52281642545935,223.4702452897376,6682,2
Linear Regression,c2c4db09,62.48639273305435,59.103374626385865,7851,4
Linear Regression,c2c6fc71,44.40966779960584,42.775458625910176,8840,2
Linear Regression,c36625df,90.29823281744963,89.81119107152088,6386,5
Linear Regression,c3957531,29.315276757795445,26.017565629499607,7254,5
Linear Regression,c42fe306,102.10416447620042,101.44050136552117,7023,5
Linear Regression,c43812e2,95.18558919856866,91.63117777289938,7293,4
Linear Regression,c472c0b5,14.85420126375862,11.80167556607759,4867,5
Linear Regression,c47e0767,64.63875188070743,63.879389093429374,6099,1
Linear Regression,c50b42f6,28.53554201594646,26.307596595058484,7920,2
Linear Regression,c593337f,127.55484381548169,126.65003356787328,7118,3
Linear Regression,c59b6c4a,90.09347098743427,87.27962670917124,7460,5
Linear Regression,c66be2b8,117.40190562328971,116.52210892770282,6207,5
Linear Regression,c6797dd7,154.31645864446878,153.93044609344116,6281,2
Linear Regression,c6b782a4,26.897880341055135,26.192140377211125,6675,4
Linear Regression,c6c96179,34.30004979448451,31.449031519044002,5813,1
Linear Regression,c70c0e01,135.77105763404538,134.19476531957915,6057,2
Linear Regression,c84c65be,205.97788889140884,205.55692454099054,10243,1
Linear Regression,c8d9680c,123.31494866602122,122.70024717143815,7741,2
Linear Regression,c908edd0,141.30488063865897,140.42746205771485,6751,2
Linear Regression,c9578d27,39.407572580077016,38.37223850068141,6202,5
Linear Regression,c96c018a,106.62337300867063,106.15279049889882,7679,4
Linear Regression,c99f9fae,222.652335057249,221.85023814751096,8394,4
Linear Regression,c9e6734f,66.26798568934865,64.01927619062117,6388,5
Linear Regression,c9e980e8,167.64836878463458,166.68109832679804,6262,3
Linear Regression,c9fedcf3,24.97901736483334,19.83988417111908,5210,3
Linear Regression,cad13e8f,51.26071914565817,35.722090332663555,6866,3
Linear Regression,cb34231f,113.32992282890784,109.50326734461106,7510,1
Linear Regression,cb879f40,155.915431101665,155.73098335025128,7904,4
Linear Regression,cbb406b5,35.05899930691783,34.07946652606549,8135,1
Linear Regression,cbe51de1,381.10096810060645,380.9574329802339,5362,2
Linear Regression,cbe62450,163.68729354274632,163.56129434999968,7858,4
Linear Regression,cc08aa63,104.9686829060936,103.6665810630855,5018,4
Linear Regression,cc8a1d57,152.4349943533887,151.81672145255715,8321,2
Linear Regression,ccedb12b,156.6282301987959,155.04971584334342,6427,2
Linear Regression,cd7f1687,166.17368266223696,165.964440886218,5981,3
Linear Regression,cda7eb37,145.74006421644245,145.30714534778033,7620,3
Linear Regression,cdc31d65,13.362095979425485,12.289266796873413,6608,1
Linear Regression,cdc60a53,19.726562526036634,18.578480093558543,7631,5
Linear Regression,ce55ba43,8.365968532628758,7.051368635163906,5658,1
Linear Regression,ce8399b7,163.57010733931762,163.11628123895926,3548,1
Linear Regression,cf50c9d1,56.0096224181731,55.837552134648575,6634,3
Linear Regression,d00e7eb9,15.502121772090916,8.796452972231611,7321,4
Linear Regression,d011f41b,50.526549407801106,49.51895242321248,3906,1
Linear Regression,d07aed8f,81.83899792795347,75.99273918010309,4709,3
Linear Regression,d085e611,84.9498360509561,83.03325208209267,7852,3
Linear Regression,d0a0e7b5,120.77199263253853,120.34649941168423,5423,4
Linear Regression,d0a43760,65.9308052053368,63.060576930359616,5502,4
Linear Regression,d0cb63ae,32.52684368505237,21.904963025933117,6859,3
Linear Regression,d114d9c2,21.121499188901236,18.245276438158744,7543,2
Linear Regression,d1457cc5,26.831514047421823,24.84239795332602,8443,1
Linear Regression,d1ecf309,223.9444036696984,223.54389053824468,7864,2
Linear Regression,d1ee630d,51.4405488322118,47.15821372124533,7879,5
Linear Regression,d217e0c5,22.34271710897365,21.702940395641928,5713,5
Linear Regression,d24ff243,57.63526105801165,56.10952371821615,7116,3
Linear Regression,d273674e,64.76839017001817,63.576283325311415,5738,3
Linear Regression,d2f3b1ab,38.65633385663576,38.050242839601786,7018,3
Linear Regression,d3df146b,90.30703319171536,88.1745902552132,7252,5
Linear Regression,d40f61d5,19.0582638142244,16.609300827715824,5880,1
Linear Regression,d41beaf2,71.0672730950373,70.77546981283652,6592,4
Linear Regression,d463e527,33.37218852597207,32.09432024685619,6991,1
