well_id,n_typewell_rows,n_horizontal_rows,n_known_rows,n_prediction_rows,prediction_fraction,prediction_md_start,prediction_md_end,prediction_md_horizon,known_tvt_min,known_tvt_max,known_tvt_range,last_known_tvt,prediction_tvt_min,prediction_tvt_max,prediction_tvt_range,prediction_tvt_std,prediction_tvt_change,prediction_gr_mean,prediction_gr_std,prediction_gr_range,prediction_gr_missing_fraction,typewell_tvt_min,typewell_tvt_max,typewell_tvt_range,typewell_gr_mean,typewell_gr_std,gr_mean_difference,formation_marker_count,formation_marker_coverage,Bias_Formation_Marker_Baseline,Bias_Last_Known_TVT,Bias_Linear_Extrapolation_10,Bias_Linear_Extrapolation_100,Bias_Linear_Extrapolation_50,Bias_Z_to_TVT_Linear_Model,MAE_Formation_Marker_Baseline,MAE_Last_Known_TVT,MAE_Linear_Extrapolation_10,MAE_Linear_Extrapolation_100,MAE_Linear_Extrapolation_50,MAE_Z_to_TVT_Linear_Model,RMSE_Formation_Marker_Baseline,RMSE_Last_Known_TVT,RMSE_Linear_Extrapolation_10,RMSE_Linear_Extrapolation_100,RMSE_Linear_Extrapolation_50,RMSE_Z_to_TVT_Linear_Model,best_baseline_rmse,best_baseline_model,difficulty_group
109d9d70_,2992,5851,1636,4215,0.7203896769782943,13642.0,17856.0,4214.0,11590.81,12229.89,639.0799999999999,12228.18,12216.48,12250.89,34.409999999999854,7.8053868912913345,22.709999999999127,84.78312744578436,11.982105393269764,73.46762987889582,0.4132858837485172,11578.33,12325.65,747.3199999999997,75.33989304812835,26.026410344652025,9.443234397656013,25290,1.0,860.7279701730884,-5.18734994068786,-31.377652971090523,-23.384329478623076,-28.67548055299164,-117.53503191174553,860.7279701730884,7.284341637010576,32.34223976428587,24.64903843179674,29.738497585111954,117.53503191174553,978.8048382708394,9.371137061320914,38.510891591871896,29.382542089854006,35.419162988091124,132.40730475343628,9.371137061320914,RMSE_Last_Known_TVT,Moderate
10a1281a_,1896,7353,1744,5609,0.7628178974568204,12341.0,17949.0,5608.0,10431.22,11264.570000000002,833.3500000000022,11257.52,11255.63,11265.570000000002,9.940000000002328,2.568775932525543,4.819999999999709,89.2268933676164,13.217684890460378,82.7709350125595,0.04278837582456766,10418.95,11366.45,947.5,83.39699894514769,28.485073493652514,5.829894422468712,33654,1.0,458.42638095641314,-2.509816366553439,36.080183632967994,38.5451836334095,42.00381628634894,-168.5902648389489,458.42638095641314,3.008108397218611,36.13209773206791,38.56980925132908,42.01210807105387,168.5902648389489,499.39263010333843,3.5911852573850855,42.305381756670435,45.146057926937324,49.13288030736869,180.32465155952207,3.5911852573850855,RMSE_Last_Known_TVT,Easy
10b89021_,1006,7166,1752,5414,0.7555121406642479,13176.0,18589.0,5413.0,11311.08,12161.18,850.1000000000004,12141.92,12123.06,12141.92,18.860000000000582,4.839569450221297,-4.329999999999927,76.25345962900172,11.436255807577798,108.72489294148352,0.5733284078315478,11782.62,12285.1,502.47999999999956,63.92459244532803,19.94089088622225,12.328867183673694,32484,1.0,992.6193036706318,13.903258219431017,-19.40719632627598,-31.8540604123991,-37.08745006388027,-110.98657675845405,992.6193036706318,13.903258219431017,19.914138238913697,31.896773393147043,37.10548879411192,110.98657675845405,1059.7723824962009,14.721334704881999,26.885267611772704,40.880779959076335,46.83341179504188,117.48296222188428,14.721334704881999,RMSE_Last_Known_TVT,Difficult
10be2420_,2012,5203,1932,3271,0.628675763982318,11918.0,15188.0,3270.0,9970.88,10824.63,853.75,10823.21,10802.02,10823.88,21.859999999998763,6.463338612333914,-19.669999999998254,95.62969936500153,14.41439198291209,77.4086485182747,0.5166615713848975,9958.47,10963.71,1005.2399999999998,92.69810139165011,35.65569855237365,2.9315979733514155,19626,1.0,995.5533224936889,11.578043411799644,-8.946320225511629,-11.369936666213846,-10.918233178871954,-108.60258717550404,995.5533224936889,11.62637114032317,8.946324672302989,11.3699378562075,10.918234706502266,108.60258717550404,1103.7213943440795,13.259451874685324,10.833566057699894,13.587099122305661,13.07246450520331,118.93719834847055,10.833566057699894,RMSE_Linear_Extrapolation_10,Moderate
113011eb_,1196,4561,1289,3272,0.7173865380399035,13383.0,16654.0,3271.0,12163.79,12534.990000000002,371.2000000000007,12534.83,12528.02,12548.58,20.55999999999949,5.078668962794594,-0.1000000000003638,89.93202498192242,12.665881905949774,103.70195804959671,0.5030562347188264,12151.45,12748.95,597.5,74.21729096989966,25.620383892791505,15.71473401202276,19632,1.0,542.8560522824995,-1.0127995110026504,13.269382307300411,6.125149003845502,9.99988284191156,70.30422091456943,542.8560522824995,4.0868154034229764,14.340671371517761,8.871323602602262,11.73589670643725,70.30422091456943,624.0729539121063,5.177910618587731,17.84193381191029,10.223764781562252,14.26877342494982,80.21838874881738,5.177910618587731,RMSE_Last_Known_TVT,Easy
1131525f_,1241,5548,1389,4159,0.7496395097332372,12105.0,16263.0,4158.0,10764.52,11290.35,525.8299999999999,11290.35,11290.39,11313.4,23.01000000000022,7.0601406792831005,23.039999999999054,98.79207905882801,13.611606170178803,79.81814084912685,0.35393123346958405,10752.45,11372.45,620.0,88.13779210314263,23.152441478418268,10.654286955685379,24954,1.0,451.44957376826267,-12.86002163981705,64.03694805688465,68.91911307366412,61.47563262203711,49.181232806803585,451.44957376826267,12.86002163981705,64.03697516130225,68.91911504464267,61.47570591511967,49.181232806803585,513.6554155758054,14.670165574890584,75.33811475178796,80.96175726107026,72.3886374485731,55.44272545235134,14.670165574890584,RMSE_Last_Known_TVT,Difficult
11d0f5ac_,695,6378,1495,4883,0.7656005017246785,11932.0,16814.0,4882.0,10396.33,10919.21,522.8799999999992,10917.26,10916.34,10945.1,28.76000000000022,11.031719244290084,22.610000000000582,85.30520194077792,10.455157022928235,79.99474018217191,0.4040548842924432,10384.02,11077.56,693.539999999999,77.92112230215827,25.133214161146103,7.384079638619653,29298,1.0,751.5548739697191,-19.230178169158233,-73.99017817012225,-31.34361183253202,-49.40309629649662,-106.51461118033315,751.5548739697191,19.27818963751785,73.99017817012225,31.3512504077514,49.40418689343987,106.51461118033315,840.1753055364592,22.169205194123972,84.54212624869538,35.708499839198815,56.301346591460266,117.78866711654273,22.169205194123972,RMSE_Last_Known_TVT,Difficult
12203f2a_,1940,4991,1730,3261,0.6533760769384893,12854.0,16114.0,3260.0,11224.52,12032.5,807.9799999999996,12031.41,12010.64,12031.56,20.920000000000073,6.476800749285251,-2.5899999999983265,82.02738168562335,17.54820509349439,95.10228864781018,0.291015026065624,11212.45,12181.95,969.5,80.40560824742268,23.957748023274405,1.6217734382006768,19566,1.0,403.1890355369634,12.143532658693355,-0.014830978377121563,-5.0542441789961,-5.990524484186499,-92.174877397822,403.3537871048212,12.147672493099986,4.540361350361076,6.060891159055166,6.668289321558265,92.174877397822,462.32994301830206,13.762320645487467,6.36571648482363,9.713528738526149,10.574148137991852,99.01668508145184,6.36571648482363,RMSE_Linear_Extrapolation_10,Easy
122bd617_,2363,6408,1838,4570,0.7131710362047441,11785.0,16354.0,4569.0,9795.14,10813.01,1017.8700000000008,10813.01,10795.66,10835.84,40.18000000000029,10.350482321407098,9.489999999999782,87.73700422909808,14.414101415625902,99.20323901034739,0.30459518599562363,9782.98,10963.71,1180.7299999999996,97.13354633939908,34.92361081095743,9.396542110300999,27420,1.0,984.9148920716223,-5.392921225382867,46.1347151370357,54.237714358114424,49.70381658969337,-110.49418034555227,984.9148920716223,9.133967177242846,46.20947845516296,54.237714358114424,49.70381658969337,110.49418034555227,1101.8506461550476,11.670160284769418,56.24583759715672,65.4511142768717,60.29473721089893,122.85917155448836,11.670160284769418,RMSE_Last_Known_TVT,Moderate
125be846_,1426,8033,1523,6510,0.8104070708328146,12227.0,18736.0,6509.0,10894.61,11470.87,576.2600000000002,11459.09,11432.04,11459.08,27.039999999999054,7.2044814996689635,-22.299999999999272,81.5744739425593,14.340577579985872,84.24282198938408,0.27588325652841783,10882.39,11594.55,712.1599999999999,73.78562412342215,30.07368966441014,7.788849819137141,39060,1.0,959.7008439788035,16.976098310291864,-7.292174416156827,-16.94693448301364,-5.902289444942145,-139.65234306382828,959.7008439788035,16.976098310291864,10.320031643060426,17.7124163214995,9.387703688013582,139.65234306382828,1071.1961288225261,18.441379950265283,13.509187866144064,23.58946737539245,12.211833550249175,153.86771920716566,12.211833550249175,RMSE_Linear_Extrapolation_50,Moderate
1285a37b_,2011,7403,1806,5597,0.7560448466837768,13812.0,19408.0,5596.0,11880.83,12760.31,879.4799999999996,12755.8,12745.38,12756.11,10.730000000001382,2.2125120590690903,-4.18999999999869,86.2338148623949,9.067552803913932,65.63417530167854,0.0418081114882973,11868.45,12873.45,1005.0,94.14689706613625,25.4284007400752,7.913082203741354,33582,1.0,663.6644175496078,5.089044130783481,26.802498675755565,30.55011865819702,31.571011477734682,-122.22566865278733,663.6644175496078,5.098252635339538,26.802502812170637,30.5501196267627,31.57101205530357,122.22566865278733,754.4715726216516,5.549117512133954,29.857263384803662,34.164529232393704,35.33871924598534,137.9517741698504,5.549117512133954,RMSE_Last_Known_TVT,Easy
1295a25b_,1336,7037,1486,5551,0.7888304675287765,12548.0,18098.0,5550.0,11216.43,11771.75,555.3199999999997,11752.77,11739.61,11771.84,32.22999999999956,8.138737885937985,-6.720000000001164,83.88209404141571,15.834986745437481,97.78034718661304,0.44550531435777335,11203.95,11871.45,667.5,84.23887724550899,26.495418761885826,0.3567832040932757,33306,1.0,336.91371634811964,-5.309340659340366,-100.87103762716251,23.323521026831866,-17.836998762490538,95.49960898988107,336.91371634811964,8.37123221041238,100.87103804204818,23.323521026831866,17.970153939229228,95.49960898988107,386.89100166061826,9.716800903498608,113.78981168521103,31.369837344039613,19.81500716382728,106.5146115517129,9.716800903498608,RMSE_Last_Known_TVT,Moderate
12f0cd90_,1392,7431,1484,5947,0.8002960570582694,12294.0,18240.0,5946.0,10854.83,11396.76,541.9300000000003,11394.42,11370.97,11406.14,35.17000000000007,7.890171861602849,-11.219999999999345,93.613982530718,16.33863656225549,116.49026964623089,0.2914074323188162,10842.320000000002,11537.41,695.0899999999983,79.54806034482759,31.02308556201128,14.065922185890415,35682,1.0,999.9453233101526,-0.2953405078191329,-95.4633405074864,-41.938300363802604,-87.46460149234584,176.8651375995449,999.9453233101526,6.239994955439722,95.52292483572035,42.37448895389419,87.55566928360504,176.8651375995449,1106.0457125747596,7.895034499573364,110.23260875169414,48.78971430883319,101.02273125950656,194.13156567317262,7.895034499573364,RMSE_Last_Known_TVT,Moderate
137d1e44_,1998,6313,1759,4554,0.7213686044669729,13650.0,18203.0,4553.0,11887.070000000002,12754.28,867.2099999999991,12750.83,12739.83,12792.81,52.97999999999956,18.819287374401398,28.280000000000655,84.9734676908721,11.909000920929762,103.96672600873762,0.4857268335529205,11874.95,12873.45,998.5,94.13341841841842,25.503711648265195,9.159950727546317,27324,1.0,1107.1144758360451,-16.474857268335754,55.16287000330686,56.2201001273809,52.5774116393016,-91.35688619509901,1107.1144758360451,21.009209486166085,55.16301700694011,56.220174051136915,52.577755095788284,91.35688619509901,1295.5652649466913,25.010172511867026,61.801451452485054,63.00014002300766,58.87387015355234,106.06564801702598,25.010172511867026,RMSE_Last_Known_TVT,Difficult
13ce113d_,2191,4875,1909,2966,0.6084102564102564,11905.0,14870.0,2965.0,10284.0,11190.53,906.5300000000007,11186.15,11181.41,11195.79,14.380000000001019,3.3408978438016055,9.640000000001237,88.63791132212323,13.009002159400845,72.19835087778314,0.19116655428186108,10271.45,11366.45,1095.0,87.39066636239161,28.490483982316377,1.247244959731617,17796,1.0,-556.378418778621,-0.5228995279843035,3.5230095635922245,9.38152153414078,6.397725922114611,-72.91850861862449,556.378418778621,2.6264463924476575,3.615722124005505,9.38152153414078,6.3977263738124845,72.91850861862449,584.3736816717308,3.381014512965784,4.198457838592285,10.195707916423608,6.967875073522182,77.82569215070353,3.381014512965784,RMSE_Last_Known_TVT,Easy
13f598d9_,1781,8934,1628,7306,0.817774792925901,13621.0,20926.0,7305.0,11871.070000000002,12518.61,647.539999999999,12518.61,12518.66,12544.53,25.8700000000008,5.831044865510598,18.079999999999927,87.55888823021147,12.162861418808724,78.51144665653119,0.556118258965234,11858.95,12748.95,890.0,83.1072318921954,25.08891800942871,4.451656338016065,43836,1.0,1532.5301560862167,-14.003202846974638,191.69991836310987,176.5838772610713,190.94542788535827,-142.8691220020042,1532.5301560862167,14.003202846974638,191.70533811773498,176.6186860869305,190.9518306081117,142.8691220020042,1730.2284476478444,15.16858992587756,226.26756936270587,208.83188149928785,225.39723095985062,159.1281594935404,15.16858992587756,RMSE_Last_Known_TVT,Difficult
14a53cb3_,1959,8780,1861,6919,0.7880410022779043,12288.0,19206.0,6918.0,10384.42,11197.08,812.6599999999999,11180.84,11180.6,11200.97,20.36999999999898,4.612199798613304,11.780000000000655,126.77845578204592,23.288683922855906,134.1583351613423,0.13079924844630728,10372.33,11350.94,978.6100000000006,124.49183767228178,33.269021021768495,2.2866181097641487,41514,1.0,2203.319518331093,-7.667499638676098,-63.44689357799319,-117.42725361405954,-91.0215164455354,-100.1882455341776,2203.319518331093,7.6706156959098015,63.44689357799319,117.42725361405954,91.0215164455354,100.1882455341776,2486.1657330362336,8.94761773897247,71.56546010169683,133.79022376628484,103.3358654581981,112.42907982299727,8.94761773897247,RMSE_Last_Known_TVT,Moderate
14ab73fb_,1449,5279,1630,3649,0.6912293995074825,12310.0,15958.0,3648.0,10652.3,11312.62,660.3200000000015,11311.54,11281.2,11311.53,30.329999999999927,7.072352220999107,-30.340000000000146,93.20390962429923,21.13835125550125,134.30912057815635,0.4097012880241162,10639.95,11372.45,732.5,92.58523119392684,24.105303684244138,0.618678430372384,21894,1.0,-175.5842985591228,13.023165250754353,0.7458925225104354,-7.315537119490001,-12.646894773222575,4.6852462962720836,306.4396214462706,13.023165250754353,7.688137422482519,11.54175689971197,15.396266108893863,11.881617909505042,357.25181395021247,14.81915286795364,9.763368623811978,15.241354083621678,20.44690034615507,13.498087793495959,9.763368623811978,RMSE_Linear_Extrapolation_10,Moderate
14ad5efb_,1401,7352,1510,5842,0.794613710554951,12364.0,18205.0,5841.0,10850.09,11404.28,554.1900000000005,11404.28,11388.37,11413.59,25.219999999999345,6.2129309355240165,3.399999999999636,92.56596213271732,11.885894132363775,92.8372850318159,0.20386853817185896,10837.820000000002,11537.41,699.5899999999983,79.9086438258387,31.2473427512904,12.657318306878622,35052,1.0,874.2789857007178,-1.0379082505986044,-1.03790825127606,18.193678488135262,2.058250453096922,154.06993052933808,874.2789857007178,5.136004792878963,5.136004793354186,18.193678488135262,3.8858500185268685,154.06993052933808,972.5991669913271,6.298504340917485,6.2985043412877975,20.008562098106665,5.579615922600759,170.30369498222896,5.579615922600759,RMSE_Linear_Extrapolation_50,Easy
14fee784_,1382,6406,1496,4910,0.7664689353730877,11813.0,16722.0,4909.0,10343.29,10893.45,550.1599999999999,10880.95,10845.71,10897.9,52.19000000000051,16.8781452528452,7.489999999999782,78.96071778806227,16.48379136931937,85.20984552148619,0.6004073319755601,10330.820000000002,11021.27,690.4499999999989,76.33709117221417,30.67165743734805,2.623626615848096,29460,1.0,771.2641888524469,13.19070672097817,-8.387929643033958,-31.521789678653096,-27.380166748384713,-114.62632420035577,771.2641888524469,17.724824847250833,15.982505338610967,31.52922305592178,27.704500943492082,114.62632420035577,883.2579511784697,21.419815878785553,24.117201689437337,45.74217018950276,41.43692596745209,130.12366058594125,21.419815878785553,RMSE_Last_Known_TVT,Difficult
153552f5_,2115,6498,1803,4695,0.7225300092336103,13052.0,17746.0,4694.0,11322.13,12087.59,765.460000000001,12085.88,12074.11,12091.11,17.0,4.552461361645514,-7.229999999999563,40.635254362440996,9.841315665336385,60.97643419000339,0.2078807241746539,11309.95,12366.95,1057.0,92.8943498817967,26.714273249719607,52.259095519355704,28170,1.0,728.0354233104971,2.433103301383496,-22.32762397098754,-38.13622259117494,-40.84789357742627,-99.96683062761595,728.312974016366,4.055646432374504,22.329825539387272,38.13622259117494,40.84789357742627,99.96683062761595,835.872335710369,5.161441840641978,24.628584628081803,42.800216695930295,45.92372511664222,110.16952767665666,5.161441840641978,RMSE_Last_Known_TVT,Easy
1550491d_,1197,5929,1366,4563,0.7696070163602631,12812.0,17374.0,4562.0,10952.23,11383.7,431.47000000000116,11383.7,11353.490000000002,11383.94,30.44999999999891,7.457933521765568,-16.200000000000728,97.91807115741905,12.902408263903439,98.64209382023033,0.037256191102344946,10939.79,11537.41,597.619999999999,72.92989974937343,27.40008409081843,24.988171408045616,27378,1.0,647.7405737765012,19.81009642778932,29.90621764061637,32.31583984217057,30.977377100060213,-128.95511117583513,647.7405737765012,19.816561472715875,29.90622149241509,32.31583984217057,30.97737765949503,128.95511117583513,719.0468062277803,21.167156242041475,32.18390487145681,34.87487039956692,33.378283298220744,142.54692305823897,21.167156242041475,RMSE_Last_Known_TVT,Difficult
155887bb_,2122,7062,1477,5585,0.7908524497309544,12962.0,18546.0,5584.0,11318.79,12304.29,985.5,12294.490000000002,12285.94,12321.1,35.159999999999854,8.106323208326074,26.609999999998763,95.1368563880045,17.76730916924314,147.2850724908998,0.2712623097582811,11306.45,12366.95,1060.5,92.90491988689915,26.670854444006842,2.231936501105352,33510,1.0,824.601662159519,-8.566302596238465,-138.5677571407411,-117.03710421637855,-147.09910259619267,-82.09470732026229,841.4252730818243,10.329951656220976,138.57149338229803,117.07026615822015,147.09910302591516,82.09470732026229,970.5882833378897,11.793313793912793,160.65015278663122,135.80682455215188,170.4954909844859,90.8449246278848,11.793313793912793,RMSE_Last_Known_TVT,Moderate
1590af81_,1219,5231,1432,3799,0.7262473714394954,12751.0,16549.0,3798.0,10995.25,11457.62,462.3700000000008,11446.95,11438.13,11457.37,19.2400000000016,5.160069780716976,4.679999999998472,84.60537322123145,17.983949096008512,96.06270142586345,0.2082126875493551,10982.95,11591.95,609.0,67.24182116488926,24.06122909265253,17.363552056342186,22794,1.0,657.1406594340727,-2.074645959462466,46.40414191891062,68.60056556167123,69.3735653250305,-102.24346506853668,657.1406594340727,4.827322979731312,46.4685224018166,68.60056556167123,69.3735653250305,102.24346506853668,723.5898492773189,5.560887269871239,55.57603353068104,81.11779311402361,82.00827126443288,111.34838546008672,5.560887269871239,RMSE_Last_Known_TVT,Easy
15e154a1_,3707,7699,1631,6068,0.788154305753994,11953.0,18020.0,6067.0,10222.41,10928.69,706.2800000000007,10928.69,10928.740000000002,10965.7,36.95999999999913,7.304418273027179,17.63000000000102,93.01331328640066,11.980921426655057,84.56429766310947,0.48599208965062624,10209.95,11136.45,926.5,93.57840841650932,38.070400802616966,0.5650951301086593,36408,1.0,872.2798112341951,-22.048216875411637,116.80314676218272,126.815631099391,122.60089741027103,85.56974097031282,872.2798112341951,22.048216875411637,117.06912416972548,126.93878223498565,122.78027559176157,85.56974097031282,998.9035591845641,23.22648490243106,141.47674322005992,152.99428375843567,148.1451758319108,96.4042476748869,23.22648490243106,RMSE_Last_Known_TVT,Difficult
